t,x,y
1773839691.3791046,-0.00010758235881660807,-1.2256998942700684e-07
1773839691.4139273,-0.0001075829738793351,-1.2257100274230534e-07
1773839691.4478953,-0.00010758332571550317,-1.2257157274137366e-07
1773839691.4785247,-0.00010758271487697278,-1.2257053697796842e-07
1773839691.513282,-0.00010758321546014842,-1.2257138252047523e-07
1773839691.547993,-0.00010758333172715021,-1.2257159594382603e-07
1773839691.5788603,-0.00010758289499912948,-1.225708960993943e-07
1773839691.6124055,-0.00010758323391972459,-1.2257142083500276e-07
1773839691.647767,-0.00010758226409897224,-1.2256971286670982e-07
1773839691.6786716,-0.00010758301500564007,-1.2257102117335913e-07
1773839691.71328,-0.00010758332854069358,-1.2257159147226252e-07
1773839691.747392,-0.00010758272910818996,-1.2257053015970807e-07
1773839691.7786682,-0.00010758307246813015,-1.2257115972730594e-07
1773839691.8104236,-0.0001075833155628427,-1.225715731715577e-07
1773839691.8473983,-0.00010758255815089394,-1.2257028761110224e-07
1773839691.8798857,-0.00010758307030125691,-1.225711228993922e-07
1773839691.9096093,-0.00010758334002853527,-1.225716118084677e-07
1773839691.943453,-0.00010758279357480347,-1.2257060865872638e-07
1773839691.9772696,-0.00010758322779072571,-1.2257143037763333e-07
1773839692.0137985,-0.00010758330415004581,-1.2257155947589872e-07
1773839692.0474505,-0.00010758283847570417,-1.2257081912302248e-07
1773839692.0784245,-0.0001075831872813054,-1.2257137511130484e-07
1773839692.113167,-0.0001075832997797037,-1.225715572035741e-07
1773839692.1474051,-0.00010758289706910754,-1.2257072032456697e-07
1773839692.1794875,-0.00010758320956201193,-1.225713498554354e-07
1773839692.2138348,-0.00010758251809765286,-1.225699006335199e-07
1773839692.2477803,-0.00010758303605640786,-1.2257100731669396e-07
1773839705.9463134,0.0,0.0
1773839705.9816475,0.0,0.0
1773839706.0157921,0.0,0.0
1773839706.046834,0.0,0.0
1773839706.0821426,0.0,0.0
1773839706.1121094,0.0,0.0
1773839706.1463287,0.0,0.0
1773839706.1816127,0.0,0.0
1773839706.2158456,0.0,0.0
1773839706.2471411,0.0,0.0
1773839706.2815886,0.0,0.0
1773839706.3114302,0.0,0.0
1773839706.346923,0.0,0.0
1773839706.3822176,0.0,0.0
1773839706.4121308,0.0,0.0
1773839706.4466374,0.0,0.0
1773839706.4818523,0.0,0.0
1773839706.512179,0.0,0.0
1773839706.5464635,0.0,0.0
1773839706.5818806,0.0,0.0
1773839706.6118793,0.0,0.0
1773839706.64736,0.0,0.0
1773839706.6817913,0.0,0.0
1773839706.7118108,0.0,0.0
1773839706.7470665,0.0,0.0
1773839706.7813067,0.0,0.0
1773839706.8123295,0.0,0.0
1773839706.846993,0.0,0.0
1773839706.881338,0.0,0.0
1773839706.911545,0.0,0.0
1773839706.9468074,0.0,0.0
1773839706.9818652,0.0,0.0
1773839707.011784,0.0,0.0
1773839707.0471618,0.0,0.0
1773839707.081766,0.0,0.0
1773839707.1121852,0.0,0.0
1773839707.1469533,0.0,0.0
1773839707.1823905,0.0,0.0
1773839707.2114303,0.0,0.0
1773839707.246954,0.0,0.0
1773839707.2823138,0.0,0.0
1773839707.311918,0.0,0.0
1773839707.3473666,0.0,0.0
1773839707.3815541,0.0,0.0
1773839707.411623,0.0,0.0
1773839707.4472492,0.0,0.0
1773839707.4819646,0.0,0.0
1773839707.5120018,0.0,0.0
1773839707.5473769,0.0,0.0
1773839707.5816984,0.0,0.0
1773839707.6119106,0.0,0.0
1773839707.647479,0.0,0.0
1773839707.6822493,0.0,0.0
1773839707.7115002,0.0,0.0
1773839707.7467742,0.0,0.0
1773839707.7819748,0.0,0.0
1773839707.8119571,0.0,0.0
1773839707.8472757,0.0,0.0
1773839707.8817992,0.0,0.0
1773839707.9117694,0.0,0.0
1773839707.9470067,0.0,0.0
1773839707.982269,0.0,0.0
1773839708.012092,0.0,0.0
1773839708.04736,0.0,0.0
1773839708.0819805,0.0,0.0
1773839708.1124766,0.0,0.0
1773839708.146719,0.0,0.0
1773839708.1820173,0.0,0.0
1773839708.2122915,0.0,0.0
1773839708.2466211,0.0,0.0
1773839708.2821026,0.0,0.0
1773839708.3123336,0.0,0.0
1773839708.3468628,0.0,0.0
1773839708.3822901,0.0,0.0
1773839708.4125054,0.0,0.0
1773839708.4467905,0.0,0.0
1773839708.4820938,0.0,0.0
1773839708.511954,0.0,0.0
1773839708.5475008,0.0,0.0
1773839708.5816662,0.0,0.0
1773839708.6120224,0.0,0.0
1773839708.6472352,0.0,0.0
1773839708.6818726,0.0,0.0
1773839708.7120192,0.0,0.0
1773839708.747382,0.0,0.0
1773839708.7816906,0.0,0.0
1773839708.811771,0.0,0.0
1773839708.8470685,0.0,0.0
1773839708.88245,0.0,0.0
