t,x,y
1773830354.5059996,0.0,0.0
1773830354.5353951,0.0,0.0
1773830354.5705311,0.0,0.0
1773830354.6045725,0.0,0.0
1773830354.6358638,0.0,0.0
1773830354.6703095,0.0,0.0
1773830354.7056918,0.0,0.0
1773830354.7359862,0.0,0.0
1773830354.7709188,0.0,0.0
1773830354.805238,0.0,0.0
1773830354.8360076,0.0,0.0
1773830354.8702838,0.0,0.0
1773830354.9055593,0.0,0.0
1773830354.935897,0.0,0.0
1773830354.970151,0.0,0.0
1773830355.0057142,0.0,0.0
1773830355.0387042,0.0,0.0
1773830355.0711596,0.0,0.0
1773830355.1055033,0.0,0.0
1773830355.135705,0.0,0.0
1773830355.1708274,0.0,0.0
1773830355.2057598,0.0,0.0
1773830355.2360318,0.0,0.0
1773830355.2710552,0.0,0.0
1773830355.3055043,0.0,0.0
1773830355.3359056,0.0,0.0
1773830355.3710551,0.0,0.0
1773830355.4052966,0.0,0.0
1773830355.435485,0.0,0.0
1773830355.4708931,0.0,0.0
1773830355.5050895,0.0,0.0
1773830355.5361903,0.0,0.0
1773830355.5708747,0.0,0.0
1773830355.6055272,0.0,0.0
1773830355.6355846,0.0,0.0
1773830355.6709344,0.0,0.0
1773830355.705271,0.0,0.0
1773830355.7364082,0.0,0.0
1773830355.770924,0.0,0.0
1773830355.805228,0.0,0.0
1773830355.835534,0.0,0.0
1773830355.871202,0.0,0.0
1773830355.9057975,0.0,0.0
1773830355.935684,0.0,0.0
1773830355.9710197,0.0,0.0
1773830356.005473,0.0,0.0
1773830356.035568,0.0,0.0
1773830356.0708828,0.0,0.0
1773830356.1057632,0.0,0.0
1773830356.1356652,0.0,0.0
1773830356.1715512,0.0,0.0
1773830356.2051945,0.0,0.0
1773830356.2364948,0.0,0.0
1773830356.2709837,0.0,0.0
1773830356.3052897,0.0,0.0
1773830356.3365045,0.0,0.0
1773830356.3709624,0.0,0.0
1773830356.4056904,0.0,0.0
1773830356.43601,0.0,0.0
1773830356.4711463,0.0,0.0
1773830356.5054288,0.0,0.0
1773830356.5365615,0.0,0.0
1773830356.5710578,0.0,0.0
1773830356.6056209,0.0,0.0
1773830356.6356943,0.0,0.0
1773830356.6711602,0.0,0.0
1773830356.705643,0.0,0.0
1773830356.7366893,0.0,0.0
1773830356.771122,0.0,0.0
1773830356.8052757,0.0,0.0
1773830356.8366933,0.0,0.0
1773830356.8710003,0.0,0.0
1773830356.905367,0.0,0.0
1773830356.936581,0.0,0.0
1773830356.9709613,0.0,0.0
1773830357.0061266,0.0,0.0
1773830357.0364604,0.0,0.0
1773830357.0711896,0.0,0.0
1773830357.1056244,0.0,0.0
1773830357.1367812,0.0,0.0
1773830357.1712716,0.0,0.0
1773830357.2057822,0.0,0.0
1773830357.2368999,0.0,0.0
1773830357.2713604,0.0,0.0
1773830357.3056738,0.0,0.0
1773830357.3360658,0.0,0.0
1773830357.371653,0.0,0.0
1773830357.4053679,0.0,0.0
1773830357.4367516,0.0,0.0
1773830357.471026,0.0,0.0
1773830357.5055554,0.0,0.0
1773830357.5367906,0.0,0.0
1773830357.5712228,0.0,0.0
1773830357.6057487,0.0,0.0
1773830357.6368506,0.0,0.0
1773830357.6711974,0.0,0.0
1773830357.7056906,0.0,0.0
1773830357.7366855,0.0,0.0
1773830357.7711363,0.0,0.0
1773830357.8055003,0.0,0.0
1773830357.8365982,0.0,0.0
1773830357.8720253,0.0,0.0
1773830357.90537,0.0,0.0
1773830357.9365242,0.0,0.0
1773830357.9717617,0.0,0.0
