3.0,-3.5663
3.0,-3.4673
3.0,-3.3684
3.0,-3.2694
3.0,-3.1704
3.0,-3.0714
3.0,-2.9724
3.0,-2.8735
3.0,-2.7745
3.0,-2.6755
3.0,-2.5765
3.0,-2.4776
3.0,-2.3786
3.0,-2.2796
3.0,-2.1806
3.0,-2.0816
3.0,-1.9827
3.0,-1.8837
3.0,-1.7847
3.0,-1.6857
3.0,-1.5867
3.0,-1.4878
3.0,-1.3888
3.0,-1.2898
3.0,-1.1908
3.0,-1.0918
3.0,-0.9929
3.0,-0.8939
3.0,-0.7949
3.0,-0.6959
3.0,-0.5969
3.0,-0.498
3.0,-0.399
3.0,-0.3
