0.0,0.0
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6000000000000001,0.0
0.7000000000000001,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4000000000000001,0.0
1.5,0.0
1.6,0.0
1.7000000000000002,0.0
1.8,0.0
1.9000000000000001,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3000000000000003,0.0
2.4000000000000004,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8000000000000003,0.0
2.9000000000000004,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3000000000000003,0.0
3.4000000000000004,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8000000000000003,0.0
3.9000000000000004,0.0
4.0,0.0
4.104698490107503,0.0018275189427128247
4.209269421232376,0.007307849220527629
4.313585389802961,0.016434313895180352
4.417519302880197,0.029195793775289136
4.520944533000792,0.04557674096337605
4.623735072453279,0.06555719779858338
4.725765686799004,0.08911282117201091
4.826912067450999,0.11621491218504376
4.927050983124843,0.14683045111453996
5.026060429977008,0.18092213764227516
5.123819780247738,0.21844843629963862
5.220209929227402,0.2593636270721982
5.315113440367234,0.3036178611025
5.4084146883576745,0.35115722142322037
5.500000000000002,0.4019237886466853
5.589757792699617,0.45585571153072335
5.677578710412243,0.5128872823348765
5.763355756877422,0.5729490168751594
5.846984425976977,0.635967739179836
5.928362829059621,0.7018666706430681
6.007391819076577,0.7705655235678197
6.083975111376994,0.8419805989840485
6.158019401015956,0.9160248886230105
6.229434476432186,0.992608180923428
6.298133329356936,1.071637170940385
6.364032260820169,1.1530155740230281
6.427050983124845,1.236644243122584
6.487112717665127,1.322421289587763
6.54414428846928,1.410242207300389
6.598076211353318,1.5000000000000038
6.648842778576783,1.5915853116423317
6.696382138897503,1.6848865596327722
6.7406363729278045,1.779790070772604
6.781551563700364,1.8761802197522686
6.819077862357727,1.9739395700229987
6.853169548885463,2.072949016875163
6.8837850878149585,2.1730879325490076
6.910887178827991,2.2742343132010023
6.934442802201418,2.3762649275467274
6.954423259036625,2.479055466999215
6.970804206224711,2.5824806971198098
6.9835656861048205,2.686414610197046
6.992692150779473,2.7907305787676306
6.998172481057287,2.8953015098925037
7.0,3.0000000000000067
6.998172481057287,3.1046984901075096
6.992692150779472,3.2092694212323827
6.98356568610482,3.3135853898029675
6.9708042062247095,3.4175193028802036
6.9544232590366235,3.5209445330007982
6.934442802201415,3.623735072453285
6.910887178827988,3.7257656867990105
6.883785087814955,3.826912067451005
6.853169548885458,3.92705098312485
6.819077862357722,4.026060429977013
6.78155156370036,4.123819780247744
6.740636372927799,4.2202099292274085
6.696382138897497,4.31511344036724
6.6488427785767765,4.40841468835768
6.598076211353312,4.500000000000007
6.544144288469273,4.589757792699622
6.48711271766512,4.677578710412249
6.427050983124836,4.763355756877427
6.36403226082016,4.8469844259769825
6.2981333293569275,4.928362829059625
6.229434476432176,5.007391819076582
6.158019401015947,5.083975111376999
6.083975111376985,5.15801940101596
6.007391819076567,5.229434476432189
5.92836282905961,5.298133329356941
5.8469844259769665,5.3640322608201725
5.763355756877411,5.427050983124849
5.677578710412232,5.487112717665131
5.589757792699606,5.544144288469283
5.49999999999999,5.598076211353321
5.408414688357663,5.648842778576785
5.315113440367222,5.696382138897506
5.220209929227391,5.740636372927807
5.123819780247725,5.781551563700367
5.0260604299769955,5.819077862357729
4.927050983124831,5.8531695488854645
4.826912067450986,5.88378508781496
4.725765686798991,5.910887178827992
4.623735072453266,5.934442802201419
4.520944533000779,5.954423259036626
4.417519302880184,5.970804206224713
4.313585389802948,5.983565686104821
4.209269421232363,5.992692150779474
4.10469849010749,5.998172481057288
3.9999999999999867,6.0
4.0,6.0
3.9,6.0
3.8,6.0
3.6999999999999997,6.0
3.5999999999999996,6.0
3.4999999999999996,6.0
3.3999999999999995,6.0
3.2999999999999994,6.0
3.1999999999999993,6.0
3.099999999999999,6.0
2.999999999999999,6.0
2.899999999999999,6.0
2.799999999999999,6.0
2.699999999999999,6.0
2.5999999999999988,6.0
2.4999999999999987,6.0
2.3999999999999986,6.0
2.2999999999999985,6.0
2.1999999999999984,6.0
2.0999999999999983,6.0
1.9999999999999982,6.0
1.8999999999999981,6.0
1.799999999999998,6.0
1.699999999999998,6.0
1.5999999999999979,6.0
1.4999999999999978,6.0
1.3999999999999977,6.0
1.2999999999999976,6.0
1.1999999999999975,6.0
1.0999999999999974,6.0
0.9999999999999973,6.0
0.8999999999999972,6.0
0.7999999999999972,6.0
0.6999999999999971,6.0
0.599999999999997,6.0
0.4999999999999969,6.0
0.3999999999999968,6.0
0.2999999999999967,6.0
0.19999999999999662,6.0
0.09999999999999654,6.0
-3.552713678800501e-15,6.0
