t,x,y
18.053,2.7715987409462457,-0.043898666933601616
18.086,2.8051109283327182,-0.05200665901541342
18.12,2.838328851873955,-0.06110573317231819
18.153,2.8704697983582976,-0.07093719245918333
18.186,2.902021600036964,-0.08162262591533462
18.22,2.934056880891776,-0.09357792581688179
18.253,2.9657852481718505,-0.10652229367198154
18.286,2.997679132546518,-0.12069980486727874
18.32,3.029909883523879,-0.1362719901757034
18.353,3.061756918145056,-0.15291080076809815
18.386,3.0937723267706345,-0.17098396983166195
18.42,3.1266599331199556,-0.19105600840504444
18.453,3.1589530254547613,-0.21229303963301852
18.486,3.190810258138355,-0.2348495919355608
18.52,3.2226627303045454,-0.2591462083397398
18.553,3.253420972386875,-0.284352308349061
18.587,3.2837054232542275,-0.31104441509970393
18.62,3.312690594943204,-0.3384506375453792
18.653,3.340553754717248,-0.3667280778392044
18.686,3.367349166835145,-0.39591525246739073
18.72,3.393524162030627,-0.42657176178470557
18.753,3.4183309963946122,-0.45778045092694436
18.786,3.441918907975535,-0.4897004257553113
18.819,3.4643232059237326,-0.5223755889059539
18.853,3.485906959568312,-0.5564197315828401
18.886,3.506057558915298,-0.5908186352350089
18.92,3.525211849625962,-0.6263991699511349
18.953,3.542877108883668,-0.6621820177086015
18.985,3.55891633725014,-0.6977154174003918
19.019,3.574072612955516,-0.7347945533852049
19.05,3.5874136259635154,-0.7707255813198433
19.084,3.6000263243387978,-0.8084712376455169
19.12,3.6120262300670953,-0.8485388012953734
19.152,3.622409919211913,-0.8869187158592117
19.183,3.631483548823315,-0.9240415387885068
19.22,3.640421202717711,-0.9649972227239074
19.253,3.648255515057585,-1.004754954724095
19.285,3.6551435464571345,-1.0433903385428656
19.32,3.6616372405417015,-1.0837648682768308
19.354,3.667550510931065,-1.124169349342774
19.382,3.6724501181119606,-1.1603314331438934
19.42,3.6776264104977914,-1.2019678481878389
19.453,3.6823285197434066,-1.2422369409757867
19.486,3.686741643533062,-1.2819678983187652
19.52,3.6910631446802267,-1.3222065719243474
19.553,3.695269977763872,-1.361933108730025
19.586,3.6994763274103892,-1.401449951823802
19.62,3.7038573020686116,-1.4415878659630783
19.653,3.7083721885539127,-1.4812392898274762
19.686,3.7131296178059126,-1.520675853966798
19.72,3.718323961940468,-1.5607084808118126
19.752,3.7237787935235165,-1.599512741533272
19.786,3.7298921276056802,-1.6391928499820376
19.82,3.736681691449747,-1.6791555678851893
19.853,3.744056963672012,-1.7184391195183235
19.886,3.752150474604657,-1.757349004265027
19.92,3.7612496454120903,-1.7966805416995406
19.953,3.7711781178042,-1.8353252920965977
19.986,3.7820777617850507,-1.8735099840451206
20.02,3.7942953968188795,-1.9119674202628878
20.053,3.807527356736426,-1.9495958124029005
20.086,3.8218488558563872,-1.9866242432920458
20.12,3.8375711067083476,-2.0237821017898643
20.153,3.85418080979919,-2.060006080377377
20.186,3.871757584619647,-2.095584157949756
20.22,3.890687806707896,-2.1312077594273253
20.253,3.910428610659279,-2.16586365956593
20.286,3.9310486088316194,-2.199700800291695
20.32,3.9530281643285083,-2.2334772572468538
20.353,3.9757006724775428,-2.26626890486242
20.386,3.999138129628564,-2.298308067383652
20.42,4.023737297819612,-2.330200378586312
20.453,4.048799838257536,-2.361179446908652
20.486,4.0744228565247536,-2.3914929199110637
20.52,4.101092034565286,-2.421774241365543
20.553,4.12795215899112,-2.451174803504882
20.586,4.155191784857937,-2.4800117021298065
20.62,4.183365637931658,-2.5088871117395355
20.653,4.21166800245923,-2.537002700102932
20.686,4.240204594980998,-2.564511401592405
20.719,4.2691057615841,-2.5915769627180953
20.753,4.298922737017218,-2.618709891087778
20.786,4.328785611521046,-2.645145934801257
20.82,4.3593733362775735,-2.6714780628716683
20.853,4.389949242710301,-2.697098213227255
20.886,4.420723056198396,-2.7222007792603344
20.92,4.452170324087009,-2.747165315891979
20.953,4.483495372392886,-2.771384750949735
20.986,4.515062398012764,-2.795154664082757
21.02,4.5475483402742825,-2.8189650514352835
21.053,4.579848591696571,-2.8420196573319405
21.086,4.612232785844576,-2.8645282760390485
21.12,4.645531597546151,-2.8870504576132063
21.153,4.678800849392595,-2.9089567935542773
21.186,4.7120803133943205,-2.930284877788348
21.22,4.746137022556,-2.9515117507564432
21.253,4.7801599259810175,-2.972144238029814
21.286,4.814333256972748,-2.992298930051846
21.32,4.8492137994315785,-3.012287380473868
21.353,4.883914948975699,-3.0316147664765984
21.386,4.918770467988464,-3.05047554007742
21.42,4.954476711849175,-3.069226499515012
21.453,4.989905601124657,-3.0872881017167506
21.486,5.025385924848784,-3.1048378348741985
21.52,5.061727686832249,-3.1222589036816664
21.553,5.0978924832704156,-3.1390639070498865
21.586,5.1340129946190505,-3.155320571163073
21.62,5.170941699694671,-3.1713995625095484
21.653,5.207680827532123,-3.1868765040556246
21.686,5.244251790790832,-3.201770849542436
21.72,5.281489808087256,-3.2164153527824473
21.753,5.318566879712147,-3.2304958568749993
21.786,5.355760779069481,-3.2441204145210323
21.82,5.393599819972463,-3.2574667690896932
21.853,5.431101534082851,-3.27020490976693
21.886,5.468709564097946,-3.2824890575264156
21.919,5.506476422098908,-3.2943370792896234
21.953,5.544940990730023,-3.3058980514311758
21.986,5.58307373007422,-3.316876033884288
22.02,5.621953847108975,-3.3275672292689755
22.053,5.660535005002007,-3.337691198590517
22.086,5.698921676108565,-3.3472820307129894
22.118,5.736641103692938,-3.356247178058579
22.153,5.7763378970884975,-3.3651717534625663
22.185,5.814789587298857,-3.3733563521672547
22.218,5.85341230649034,-3.381102840213993
22.253,5.893613900311868,-3.3886580276367706
22.286,5.933121832341328,-3.3956084488518936
22.32,5.972902702890496,-3.4021170855032645
22.352,6.011367601293448,-3.407962097877188
22.384,6.04947912476232,-3.413312508824465
22.418,6.089010975772326,-3.4183864534990525
22.451,6.12828115244427,-3.4229675543984204
22.483,6.166750669309266,-3.427017065696064
22.52,6.208643849075805,-3.4308997090623023
22.553,6.24909809076337,-3.4341804425919125
22.586,6.288833019776573,-3.4369336013541965
22.62,6.329018097757215,-3.4392401778875694
22.653,6.36881531715704,-3.4410613696494208
22.686,6.408485920479869,-3.442415519836412
22.72,6.448690464870165,-3.4433086007808322
22.753,6.488423720631316,-3.4437320477864803
22.786,6.528062491700463,-3.4436949083874007
22.82,6.568392752863078,-3.4431783096670587
22.853,6.608159994755017,-3.4422056740284406
22.886,6.647741662207961,-3.4407771970947323
22.92,6.6880094279671445,-3.4388461332924916
22.953,6.727587045412926,-3.4364897338598954
22.986,6.76683747750207,-3.4337010352421973
23.02,6.806809743754205,-3.430392080480252
23.053,6.846423877700552,-3.4266555220004804
23.086,6.88568300471197,-3.4224943755747876
23.12,6.925464921313633,-3.4178083076385644
23.153,6.964876320917007,-3.4127093922137868
23.186,7.004139309025323,-3.407168931168796
23.22,7.0438482652409276,-3.4010881773974244
23.253,7.0829937591399466,-3.3946345580025623
23.286,7.121996946475413,-3.387740573306368
23.32,7.161617008194703,-3.3802540966276244
23.353,7.200588553149892,-3.372421531494914
23.386,7.239276244321619,-3.36417995388452
23.42,7.278578176007883,-3.355322459421626
23.453,7.317371694768645,-3.3461067135848586
23.486,7.355787529031671,-3.3365074971477204
23.52,7.394732811496595,-3.326287136362096
23.553,7.433167090802833,-3.31572394808527
23.586,7.471104507918506,-3.3048250645537856
23.62,7.509421009074858,-3.2933302141446053
23.653,7.547274724530306,-3.281503095207893
23.686,7.5849476875928525,-3.26925679025642
23.72,7.6229633278789715,-3.256404319158466
23.753,7.66034000871373,-3.2432899876208143
23.786,7.6975294450463725,-3.2297630285957606
23.82,7.735243967716336,-3.2155408984433285
23.853,7.7722456117410745,-3.2010978080825194
23.886,7.808874184155265,-3.186313153286428
23.92,7.846028204274075,-3.1708091487199974
23.953,7.882636074289953,-3.1550350834324856
